;name;id;wikidataId;firstAuthor;numOfCoAuthors;title;subtitle;normalizedGenre;digitalSource;originalSourcePublisher;originalSourcePubPlace;originalSourceYear;originalSourceNumberOfPages;yearNormalized;size;libretto;averageClustering;density;averagePathLength;maxDegreeIds;averageDegree;diameter;yearPremiered;yearPrinted;maxDegree;numOfSpeakers;numOfSpeakersFemale;numOfSpeakersMale;numOfSpeakersUnknown;numPersonGroups;numConnectedComponents;numEdges;yearWritten;numOfSegments;wikipediaLinkCount;numOfActs;wordCountText;wordCountSp;wordCountStage;numOfP;numOfL;firstAuthorFirstname;firstAuthorGender;BDSL_autortitel;BDSL_autor
379;moeller-sophie-oder-der-gerechte-fuerst;ger000595;Q115398385;Möller;0;Sophie, oder der gerechte Fürst;Ein Schauspiel in drey Aufzügen;;https://books.google.com/books?id=_CNdAAAAcAAJ&printsec=frontcover;Böhme;Leipzig;1777.0;;1777;23;False;0.8480368878067087;0.3794466403162055;17.509.881.422.924.900;sophie;8.347.826.086.956.520;3;;1777.0;17;23;6;17;0;;1;96;;21;0;3;16554;15605;2516;524;0;Heinrich;male;0;6
380;moeser-die-tugend-auf-der-schaubuehne;ger000481;Q84606039;Möser;0;"Die Tugend auf der Schaubühne; oder: Harlekin's Heirath";Ein Nachspiel in einem Aufzuge;;http://www.textgridrep.org/textgrid:sj74.0;;;;;1763;7;False;0.8857142857142858;0.7142857142857143;12.857.142.857.142.800;harlekin|peter;4.285.714.285.714.280;2;;1798.0;6;7;2;5;0;;1;15;1763;17;0;1;7080;6935;258;305;0;Justus;male;1;164
381;moritz-blunt-oder-der-gast;ger000528;Q105729385;Moritz;0;Blunt oder der Gast;Ein Schauspiel in einem Aufzuge;;https://books.google.com/books?id=jBZaAAAAcAAJ&printsec=frontcover;;;;;1781;6;False;1.0;1.0;1.0;several characters;5.0;1;;1781.0;5;6;3;3;0;;1;15;;5;0;0;6526;6300;372;184;0;Karl;male;0;737
382;mosenthal-das-goldene-kreuz;ger000454;Q10861061;Mosenthal;0;Das goldene Kreuz;Oper in zwei Aufzügen;;http://www.textgridrep.org/textgrid:sj6f.0;;;;;1875;10;True;0.9166666666666666;0.8666666666666667;11.333.333.333.333.300;several characters;07. Aug;2;1875;;9;10;4;5;1;;1;39;;14;4;2;9422;8958;1156;199;831;Salomon;male;0;10
383;mosenthal-die-koenigin-von-saba;ger000036;Q841406;Mosenthal;0;Die Königin von Saba;Oper in vier Aufzügen;;http://www.textgridrep.org/textgrid:sj68.0;;;;;1875;14;True;0.913023088023088;0.7582417582417582;12.527.472.527.472.500;several characters;9.857.142.857.142.850;3;1875;;12;14;4;8;2;;1;69;;22;9;4;7308;6242;2440;0;831;Salomon;male;0;10
384;mosenthal-die-lustigen-weiber-von-windsor;ger000334;Q615663;Mosenthal;0;Die lustigen Weiber von Windsor;Komisch-phantastische Oper in drei Aufzügen;;http://www.textgridrep.org/textgrid:sj6g.0;;;;;1849;22;True;0.882860692486361;0.3852813852813853;17.272.727.272.727.200;falstaff;8.090.909.090.909.090;3;1849;;18;22;3;12;7;;1;89;;43;16;3;12183;11475;2303;204;1088;Salomon;male;0;10
385;moser-das-stiftungsfest;ger000457;Q56379310;Moser;0;Das Stiftungsfest;Schwank in 3 Aufzügen;Comedy;http://www.textgridrep.org/textgrid:sj6v.0;;;;;1862;11;False;0.9128427128427128;0.8;01. Feb;ludmilla;8.0;2;;1862.0;10;11;3;8;0;;1;44;;52;0;3;19972;19570;2438;1334;0;Gustav;male;0;1
386;moser-krieg-oder-frieden;ger000315;Q56379343;Moser;0;Krieg oder Frieden?;Dramatische Bagatelle in einem Akt;;http://www.textgridrep.org/textgrid:sj6r.0;;;;;1859;8;False;0.7107142857142856;0.4642857142857143;15.357.142.857.142.800;johann;Mär 25;2;1859;1859.0;7;8;2;6;0;;1;13;;19;0;0;5237;4962;612;265;0;Gustav;male;0;1
389;muellner-der-neun-und-zwanzigste-februar;ger000506;Q98544670;Müllner;0;Der neun und zwanzigste Februar;Trauerspiel in einem Akt;Tragedy;https://books.google.com/books?id=iNf_1Uc_1LgC&pg=PA19;;;;;1812;4;False;1.0;1.0;1.0;several characters;3.0;1;1812;1815.0;3;4;1;3;0;;1;6;;9;0;0;8611;6047;788;6;1012;Adolph;male;0;7
390;muellner-die-schuld;ger000360;Q1216076;Müllner;0;Die Schuld;Trauerspiel in vier Akten;Tragedy;http://www.textgridrep.org/textgrid:ssrf.0;;;;;1813;8;False;0.7285714285714285;0.5714285714285714;14.285.714.285.714.200;elvire;4.0;2;1813;1816.0;7;8;2;6;0;;1;16;;28;1;4;16373;15877;2279;0;2833;Adolph;male;0;7
391;muellner-koenig-yngurd;ger000261;Q56191998;Müllner;0;König Yngurd;Trauerspiel in fünf Akten;Tragedy;http://www.textgridrep.org/textgrid:ssrb.0;;;;;1817;37;False;0.8101678643440657;0.2732732732732733;1.864.864.864.864.860;alf;983.783.783.783.784;3;1817;1817.0;27;37;3;28;6;;1;182;;47;0;5;30473;28174;3682;0;3598;Adolph;male;0;7
394;nestroy-das-haus-der-temperamente;ger000341;Q1168809;Nestroy;0;Das Haus der Temperamente;Posse mit Gesang in zwei Akten;Comedy;http://www.textgridrep.org/textgrid:strx.0;;;;;1837;43;False;0.6912222134877224;0.1827242524916943;2.401.219.512.195.120;schlankel;7.674.418.604.651.160;5;1837;1891.0;23;43;16;24;3;;3;165;1837;605;2;2;28851;26657;6975;1587;145;Johann;male;2;896
395;nestroy-das-maedl-aus-der-vorstadt;ger000200;Q1169908;Nestroy;0;Das Mädl aus der Vorstadt oder Ehrlich währt am längsten;Posse in drei Aufzügen;Comedy;http://www.textgridrep.org/textgrid:str5.0;;;;;1841;15;False;0.8088888888888888;0.5428571428571428;16.095.238.095.238.000;schnoferl;07. Jun;3;1841;1845.0;12;15;7;6;2;;1;57;1841;60;2;3;20948;20308;2566;1110;182;Johann;male;0;896
396;nestroy-der-boese-geist-lumpazivagabundus;ger000062;Q1198430;Nestroy;0;Der böse Geist Lumpazivagabundus oder Das liederliche Kleeblatt;Zauberposse mit Gesang in drei Aufzügen;Comedy;http://www.textgridrep.org/textgrid:strq.0;;;;;1833;51;False;0.8234796234565555;0.1647058823529411;20.823.529.411.764.700;zwirn;8.235.294.117.647.050;4;1833;1835.0;39;51;13;29;9;;1;210;1833;44;5;3;14521;13922;2040;765;214;Johann;male;0;896
397;nestroy-der-talisman;ger000083;Q1197313;Nestroy;0;Der Talisman;Posse mit Gesang in drei Aufzügen;Comedy;http://www.textgridrep.org/textgrid:str1.0;;;;;1843;30;False;0.8139911722264663;0.232183908045977;22.118.226.600.985.200;titus|flora;6.733.333.333.333.330;5;1843;1843.0;17;30;7;16;7;;2;101;1840;71;2;3;20658;19954;2862;880;301;Johann;male;9;896
398;nestroy-der-unbedeutende;ger000117;Q15805213;Nestroy;0;Der Unbedeutende;Posse mit Gesang in drei Akten;Comedy;http://www.textgridrep.org/textgrid:str4.0;;;;;1846;36;False;0.8223811401361719;0.4476190476190476;16.873.015.873.015.800;peter;15.666.666.666.666.600;4;1846;1849.0;29;36;10;24;2;;1;282;;69;3;3;19278;18215;3589;992;196;Johann;male;1;896
399;nestroy-der-zerrissene;ger000366;Q1198187;Nestroy;0;Der Zerrissene;Posse mit Gesang in drei Aufzügen;Comedy;http://www.textgridrep.org/textgrid:stqx.0;;;;;1844;21;False;0.8486517450803165;0.3809523809523809;1.761.904.761.904.760;kathi;7.619.047.619.047.610;3;1844;1845.0;16;21;2;18;1;;1;80;1844;48;2;3;17229;16546;3169;866;120;Johann;male;12;896
400;nestroy-einen-jux-will-er-sich-machen;ger000206;Q1306988;Nestroy;0;Einen Jux will er sich machen;Posse mit Gesang in vier Aufzügen;Comedy;http://www.textgridrep.org/textgrid:str8.0;;;;;1842;22;False;0.7883756153000452;0.4199134199134199;16.103.896.103.896.100;christoph;8.818.181.818.181.810;3;1842;1844.0;19;22;7;14;1;;1;97;1842;63;3;4;21843;20868;4255;1215;112;Johann;male;5;896
401;nestroy-eulenspiegel;ger000305;Q18411585;Nestroy;0;Eulenspiegel oder Schabernack über Schabernack;Posse mit Gesang in vier Akten;Comedy;http://www.textgridrep.org/textgrid:strd.0;;;;;1835;19;False;0.7548191574507362;0.4736842105263157;15.730.994.152.046.700;mehlwurm|nelkenstein;8.526.315.789.473.680;3;1835;1839.0;14;19;5;13;1;;1;81;;81;2;4;16541;15683;3133;896;181;Johann;male;0;896
402;nestroy-freiheit-in-kraehwinkel;ger000131;Q15810453;Nestroy;0;Freiheit in Krähwinkel;Posse mit Gesang in zwei Abteilungen und drei Aufzügen;Comedy;http://www.textgridrep.org/textgrid:stqr.0;;;;;1848;34;False;0.7510164419242914;0.3065953654188948;18.163.992.869.875.200;ultra;10.117.647.058.823.500;3;1848;1849.0;22;34;12;15;7;;1;172;1848;66;3;3;14346;13424;2310;760;201;Johann;male;2;896
403;nestroy-judith-und-holofernes;ger000441;Q1711097;Nestroy;0;Judith und Holofernes;Travestie in einem Akt;;http://www.textgridrep.org/textgrid:strh.0;;;;;1849;26;False;0.7657075830152753;0.2461538461538461;24.766.666.666.666.600;jojakim;6.153.846.153.846.150;4;1849;1891.0;13;26;3;20;3;;2;80;1849;24;2;0;6696;6376;1004;273;196;Johann;male;3;896
404;nestroy-zu-ebener-erde-und-erster-stock;ger000028;Q227456;Nestroy;0;Zu ebener Erde und erster Stock oder Die Launen des Glückes;Lokalposse mit Gesang in drei Aufzügen;Comedy;http://www.textgridrep.org/textgrid:strp.0;;;;;1835;39;False;0.8415975594708625;0.2064777327935222;22.361.673.414.304.900;zins;7.846.153.846.153.840;4;1835;1838.0;18;39;8;29;2;;1;153;;233;2;3;20286;18575;3923;1030;216;Johann;male;0;896
405;neuber-das-schaeferfest;ger000122;Q56449055;Neuber;0;Das Schäferfest oder Die Herbstfreude;Ein deutsches Lustspiel in Versen;Comedy;http://www.textgridrep.org/textgrid:sttf.0;;;;;1754;17;False;1.0;0.5588235294117647;1.0;several characters;8.941.176.470.588.230;1;;1754.0;11;17;5;7;5;;2;76;;57;0;5;21168;20498;757;0;2435;Caroline;female;0;37
409;niebergall-datterich;ger000353;Q1172722;Niebergall;0;Datterich;Localposse in der Mundart der Darmstädter in sechs Bildern;Comedy;http://www.textgridrep.org/textgrid:sv5m.0;;;;;1841;21;False;0.7584905487161125;0.3571428571428571;16.428.571.428.571.400;datterich;7.142.857.142.857.140;2;1862;1841.0;20;21;4;17;0;;1;75;;48;1;6;19274;18806;1717;853;18;Ernst;male;7;22
410;panizza-das-liebeskonzil;ger000084;Q2646532;Panizza;0;Das Liebeskonzil;Eine Himmelstragödie in fünf Aufzügen;Comedy;http://www.textgridrep.org/textgrid:swzz.0;;;;;1895;44;False;0.9031582054309326;0.2822410147991543;14.439.359.267.734.500;gott_vater;12.136.363.636.363.600;3;;1895.0;22;44;7;16;21;;3;267;;11;2;5;16307;14170;6947;418;15;Oskar;male;9;107
411;panizza-nero;ger000368;Q56447721;Panizza;0;Nero;Tragödie in fünf Aufzügen;Tragedy;http://www.textgridrep.org/textgrid:swzc.0;;;;;1898;56;False;0.9529810062423566;0.1857142857142857;15.954.738.330.975.900;nero;10.214.285.714.285.700;2;;1898.0;34;56;9;45;2;;3;286;;8;0;5;29173;23213;8758;601;79;Oskar;male;0;107
412;pfeil-lucie-woodvil;ger000215;Q55148569;Pfeil;0;Lucie Woodvil;Ein bürgerliches Trauerspiel in fünf Handlungen;Tragedy;http://www.textgridrep.org/textgrid:t25v.0;;;;;1756;8;False;0.8833333333333333;0.75;Jan 25;robert|willhelm;Mai 25;2;1756;1756.0;7;8;3;5;0;;1;21;;48;0;5;27729;27322;520;548;0;Johann;male;1;10
413;platen-berengar;ger000500;Q93269748;Platen;0;Berengar;Comödie in einem Akt;Comedy;https://books.google.com/books?id=ofE6AAAAcAAJ&pg=PA125;;;;;1824;6;False;1.0;1.0;1.0;several characters;5.0;1;;1824.0;5;6;2;4;0;;1;15;1824;3;0;0;3870;3771;153;51;414;August;male;0;167
414;platen-der-romantische-oedipus;ger000143;Q56447685;Platen;0;Der romantische Ödipus;Ein Lustspiel in 5 Akten;Comedy;http://www.textgridrep.org/textgrid:t337.0;;;;;1829;22;False;0.904050494959586;0.4588744588744589;1.273.972.602.739.720;jokaste|zelinde|tiresias;9.636.363.636.363.630;2;1855;1829.0;16;22;6;13;3;;2;106;1827/1828;5;0;5;15105;14744;372;0;1807;August;male;0;167
415;platen-die-verhaengnisvolle-gabel;ger000074;Q42197205;Platen;0;Die verhängnisvolle Gabel;Ein Lustspiel in 5 Akten;Comedy;http://www.textgridrep.org/textgrid:t2z2.0;;;;;1826;7;False;0.923809523809524;0.9047619047619048;10.952.380.952.380.900;several characters;5.428.571.428.571.420;2;;1826.0;6;7;2;5;0;;1;19;1826;5;0;5;13762;13672;242;0;1481;August;male;0;167
416;prutz-die-politische-wochenstube;ger000280;Q56447636;Prutz;0;Die politische Wochenstube;Eine Komödie;Comedy;http://www.textgridrep.org/textgrid:t8tr.0;;;;;1845;23;False;0.9287831733483908;0.6719367588932806;13.280.632.411.067.100;several characters;14.782.608.695.652.100;2;;1845.0;22;23;6;15;2;;1;170;;3;0;3;18065;17950;533;0;2336;Robert;male;1;29
418;rache-belsazar;ger000469;Q55773956;Raché;0;Belsazar;Drama in 1 Akt;;https://de.wikisource.org/wiki/Belsazar_(Hennie_Rach%C3%A9);;;;;1904;9;False;0.8595238095238096;0.5833333333333334;14.166.666.666.666.600;belsazar;4.666.666.666.666.660;2;1904;1904.0;8;9;2;7;0;;1;21;;9;0;0;3875;3487;876;131;0;Hennie;female;0;0
419;raimund-das-maedchen-aus-der-feenwelt;ger000298;Q1169850;Raimund;0;Das Mädchen aus der Feenwelt oder Der Bauer als Millionär;Romantisches Original-Zaubermärchen mit Gesang in drei Aufzügen;;http://www.textgridrep.org/textgrid:t976.0;;;;;1826;41;False;0.7937385253978271;0.174390243902439;2.169.230.769.230.760;wurzel;6.975.609.756.097.560;4;1826;1837.0;23;41;4;23;14;;2;143;1826;33;2;3;18742;16905;3895;578;213;Ferdinand;male;0;180
420;raimund-der-alpenkoenig-und-der-menschenfeind;ger000308;Q1192140;Raimund;0;Der Alpenkönig und der Menschenfeind;Romantisch-komisches Original-Zauberspiel in zwei Aufzügen;;http://www.textgridrep.org/textgrid:t96s.0;;;;;1828;38;False;0.8430481770265051;0.2190611664295874;20.981.507.823.613.000;rappelkopf;8.105.263.157.894.730;4;1828;1828.0;27;38;10;15;13;;1;154;1828;36;2;2;21450;20538;2860;855;521;Ferdinand;male;5;180
421;raimund-der-barometermacher-auf-der-zauberinsel;ger000116;Q1192401;Raimund;0;Der Barometermacher auf der Zauberinsel;Zauberposse mit Gesang und Tanz in zwei Aufzügen als Parodie des Märchens: Prinz Tutu;Comedy;http://www.textgridrep.org/textgrid:t977.0;;;;;1823;26;False;0.8241717346980505;0.1969230769230769;20.646.153.846.153.800;quecksilber;4.923.076.923.076.920;4;1823;1837.0;19;26;7;12;7;;1;64;1823;42;1;2;13852;13192;1939;533;262;Ferdinand;male;2;180
422;raimund-der-diamant-des-geisterkoenigs;ger000076;Q1192907;Raimund;0;Der Diamant des Geisterkönigs;Zauberspiel in zwei Aufzügen;;http://www.textgridrep.org/textgrid:t971.0;;;;;1824;38;False;0.7936465427462658;0.1806543385490754;220.919.175.911.252;eduard;6.684.210.526.315.780;3;1824;1837.0;21;38;11;16;11;;2;127;1824;48;2;2;16370;15302;2865;581;268;Ferdinand;male;4;180
423;raimund-der-verschwender;ger000241;Q1197834;Raimund;0;Der Verschwender;Original-Zaubermärchen in drei Aufzügen;;http://www.textgridrep.org/textgrid:t96n.0;;;;;1834;43;False;0.7368487684691736;0.1827242524916943;2.086.378.737.541.520;flottwell;7.674.418.604.651.160;5;1834;1837.0;31;43;6;29;8;;1;165;1834;45;3;3;22937;21769;3464;883;421;Ferdinand;male;5;180
424;raimund-die-gefesselte-phantasie;ger000416;Q20170987;Raimund;0;Die gefesselte Phantasie;Original-Zauberspiel in zwei Aufzügen;;http://www.textgridrep.org/textgrid:t97f.0;;;;;1828;24;False;0.8581529946661526;0.4311594202898551;17.173.913.043.478.200;vipria;9.916.666.666.666.660;4;1828;1837.0;19;24;3;15;6;;1;119;1826;27;2;2;14521;14014;1619;615;327;Ferdinand;male;0;180
425;raimund-die-unheilbringende-zauberkrone;ger000184;Q20850889;Raimund;0;Die unheilbringende Zauberkrone oder König ohne Reich, Held ohne Mut, Schönheit ohne Jugend;Tragisch-komisches Original-Zauberspiel in zwei Aufzügen;Tragicomedy;http://www.textgridrep.org/textgrid:t96w.0;;;;;1829;54;False;0.828330682609099;0.1187980433263452;2.724.668.064.290.700;simplizius;6.296.296.296.296.290;6;1829;1837.0;29;54;12;35;7;;1;170;1829;38;1;2;22850;21548;3831;661;945;Ferdinand;male;0;180
426;raimund-moisasurs-zauberfluch;ger000427;Q20180755;Raimund;0;Moisasurs Zauberfluch;Original-Zauberspiel in zwei Aufzügen;;http://www.textgridrep.org/textgrid:t96r.0;;;;;1827;29;False;0.7660998568706481;0.1945812807881773;22.807.881.773.399.000;alzinde;5.448.275.862.068.960;4;1827;1837.0;17;29;4;18;7;;1;79;1827;22;1;2;16243;15357;2553;459;319;Ferdinand;male;1;180
427;rambach-die-kuhpocken;ger000581;Q112727935;Rambach;0;Die Kuhpocken;Ein Familiengemälde in einem Akt;;https://books.google.com/books?id=Z2lUAAAAcAAJ&printsec=frontcover;;;;;1802;10;False;0.961111111111111;0.8444444444444444;11.555.555.555.555.500;der_schulze|baron;07. Jun;2;;1802.0;9;10;4;6;0;;1;38;;17;0;0;8249;7556;548;487;0;Friedrich;male;0;3
428;raupach-agnes-von-hohenstaufen;ger000570;Q394759;Raupach;0;Agnes von Hohenstaufen;Große historisch-romantische Oper in 3 Aufzügen;;http://www.textgridrep.org/textgrid:t9p6.0;;;;;1829;27;True;0.8438369393477752;0.4957264957264957;15.584.045.584.045.500;irmengard|philipp|agnes;1.288.888.888.888.880;3;1829;1837.0;22;27;5;19;3;;1;174;;30;5;3;8999;8157;1433;0;1208;Ernst;male;0;10
429;raupach-kritik-und-antikritik;ger000431;Q56447448;Raupach;0;Kritik und Antikritik;Lustspiel in vier Akten;Comedy;http://www.textgridrep.org/textgrid:t9p7.0;;;;;1825;14;False;0.7329055864770151;0.4835164835164835;16.043.956.043.956.000;horst;6.285.714.285.714.280;3;1825;1827.0;11;14;2;12;0;;1;44;;45;0;4;16597;16168;1119;709;124;Ernst;male;0;10
430;reil-der-erste-may;ger000527;Q105605657;Reil;0;Der erste May oder der reiche Poet;Ein Frühlingsgemählde nаch wahren Vorfällen entworfen, in einem Aufzuge;;https://books.google.com/books?id=1NG6lQOII9QC&printsec=frontcover;;;;;1816;11;False;0.8930735930735931;0.6545454545454545;13.454.545.454.545.400;mutter;6.545.454.545.454.540;2;1816;1816.0;10;11;3;8;0;;1;36;;16;0;0;6246;5220;479;0;825;Johann;male;0;4
431;reinick-genoveva;ger000139;Q957377;Reinick;1;Genoveva;Oper in vier Akten;;http://www.textgridrep.org/textgrid:t9ps.0;;;;;1850;19;True;0.8782522860696236;0.5614035087719298;14.385.964.912.280.700;golo|margaretha;10.105.263.157.894.700;2;1850;;18;19;5;10;4;;1;96;;4;13;4;6182;6125;43;0;1100;Robert;male;0;2
435;richter-eumenides-duester;ger000507;Q100145770;Richter;0;Eumenides Düster;Trauerspiel nach Adolph Müllner's Weise;Tragedy;https://books.google.com/books?id=UuRHAAAAMAAJ&pg=RA1-PA1;;;;;1819;5;False;0.6;0.6;01. Apr;eumenides;02. Apr;2;;1819.0;4;5;1;4;0;;1;6;;8;0;1;5552;4921;516;0;917;Anton;male;0;4
436;riese-martha;ger000307;Q168488;Riese;0;Martha oder Der Markt zu Richmond;Romantisch-Komische Oper in vier Aufzügen;;http://www.textgridrep.org/textgrid:tbf2.0;;;;;1847;24;True;0.8499292986425339;0.4166666666666667;17.427.536.231.884.000;maegde_vier_maegde_weitere_maegde_alle_maegde;9.583.333.333.333.330;3;1847;;17;24;10;11;3;;1;115;;28;16;4;8670;8260;714;0;1619;Friedrich;male;0;2
437;rilke-ohne-gegenwart;ger000214;Q55972713;Rilke;0;Ohne Gegenwart;Drama in zwei Akten;;http://www.textgridrep.org/textgrid:tbqn.0;;;;;1898;3;False;1.0;1.0;1.0;mutter|sophie|ernst;2.0;1;;1898.0;2;3;2;1;0;;1;3;1897;10;0;2;7965;7566;1563;379;0;Rainer;male;0;3748
438;roeber-koenig-manfred;ger000162;Q56254790;Roeber;0;König Manfred;Oper in fünf Akten;;http://www.textgridrep.org/textgrid:tg37.0;;;;;1867;25;True;0.7309613427508165;0.2933333333333333;17.401.574.803.149.600;ghismonde;07. Apr;3;1867;;19;25;7;16;2;;2;88;;31;0;5;6512;6368;20;0;1145;Friedrich;male;0;0
439;rosenow-die-im-schatten-leben;ger000251;Q56447622;Rosenow;0;Die im Schatten leben;Drama in vier Akten;;http://www.textgridrep.org/textgrid:tgw9.0;;;;;1899;14;False;0.97985347985348;0.978021978021978;1.021.978.021.978.020;several characters;12.714.285.714.285.700;2;;1912.0;13;14;5;9;0;;1;89;1899;4;0;4;28114;27313;5111;1323;21;Emil;male;0;1
440;rosenow-kater-lampe;ger000081;Q1260659;Rosenow;0;Kater Lampe;Komödie in vier Akten;Comedy;http://www.textgridrep.org/textgrid:tgw6.0;;;;;1902;21;False;0.8908414467901422;0.7476190476190476;12.523.809.523.809.500;several characters;14.952.380.952.380.900;2;1902;1906.0;20;21;9;12;0;;1;157;1900;4;1;4;22820;21438;4773;1067;15;Emil;male;0;1
441;rubiner-die-gewaltlosen;ger000132;Q52127153;Rubiner;0;Die Gewaltlosen;Drama in vier Akten;;http://www.textgridrep.org/textgrid:th0n.0;;;;;1919;41;False;0.7773744320481988;0.3597560975609756;16.564.102.564.102.500;der_mann;14.390.243.902.439.000;3;1920;1919.0;33;41;6;27;8;;2;295;;69;0;4;26463;25409;1879;1197;0;Ludwig;male;0;12
442;ruederer-die-fahnenweihe;ger000351;Q56254783;Ruederer;0;Die Fahnenweihe;Eine Komödie in drei Akten;Comedy;http://www.textgridrep.org/textgrid:tn4k.0;;;;;1895;32;False;0.940182433744725;0.9133064516129032;10.866.935.483.870.900;several characters;283.125;2;1896;1895.0;31;32;11;18;3;;1;453;1894;3;0;3;28685;27148;5960;2007;13;Josef;male;0;18
444;sander-die-hoftrauer-oder-das-testament;ger000586;Q112687919;Sander;0;Die Hoftrauer, oder das Testament;Ein Lustspiel in einem Aufzuge;Comedy;https://de.wikisource.org/wiki/Die_Hoftrauer,_oder_das_Testament;;;;;1794;7;False;0.8666666666666666;0.6666666666666666;13.333.333.333.333.300;madame_ehrenpreis|stram;4.0;2;;1794.0;6;7;3;4;0;;1;14;;25;0;0;8081;7887;347;324;0;Christian;male;0;6
445;schaefer-faustine-der-weibliche-faust;ger000302;Q51394091;Schaefer;0;Faustine, der weibliche Faust;Tragödie in sechs Aufzügen nebst Vorspiel und Prolog;Tragedy;http://www.textgridrep.org/textgrid:trwt.0;;;;;1898;39;False;0.7937190260719673;0.1187584345479082;20.268.817.204.301.000;faustine|praktinski;4.512.820.512.820.510;4;;1898.0;17;39;13;17;9;;4;88;;72;0;6;21810;20688;1399;0;2936;Wilhelm;male;0;53
446;scheerbart-das-dumme-luder;ger000183;Q51394298;Scheerbart;0;Das dumme Luder;Ein Jupiter-Drama;;http://www.textgridrep.org/textgrid:tvgp.0;;;;;1904;5;False;1.0;1.0;1.0;several characters;4.0;1;;1904.0;4;5;3;2;0;;1;10;;1;0;0;539;416;24;29;0;Paul;male;0;135
447;scheerbart-das-gift;ger000297;Q51393199;Scheerbart;0;Das Gift;Eine Mondschein-Komödie;Comedy;http://www.textgridrep.org/textgrid:tv5t.0;;;;;1904;4;False;1.0;1.0;1.0;several characters;3.0;1;;1904.0;3;4;1;2;1;;1;6;;1;0;0;1355;1199;253;56;0;Paul;male;0;135
448;scheerbart-das-mirakel;ger000370;Q51393345;Scheerbart;0;Das Mirakel;Eine dramatische Szene;;http://www.textgridrep.org/textgrid:tv5b.0;;;;;1904;2;False;0.0;1.0;1.0;er|sie;1.0;1;;1904.0;1;2;1;1;0;;1;1;;1;0;0;3115;3039;80;168;0;Paul;male;0;135
449;scheerbart-der-alte-petrus;ger000030;Q51393397;Scheerbart;0;Der alte Petrus, oder Im Himmel spukt es auch;Ein himmlisches Schauspiel;;http://www.textgridrep.org/textgrid:tvc5.0;;;;;1904;8;False;1.0;1.0;1.0;several characters;7.0;1;;1904.0;7;8;1;7;0;;1;28;;1;0;0;1482;1324;520;58;0;Paul;male;0;135
450;scheerbart-der-fanatische-buergermeister;ger000424;Q51393477;Scheerbart;0;Der fanatische Bürgermeister;Kosmisches Drama in vier Akten;;http://www.textgridrep.org/textgrid:tvgg.0;;;;;1904;8;False;0.8964285714285714;0.8571428571428571;11.428.571.428.571.400;several characters;6.0;2;;1904.0;7;8;1;5;2;;1;24;;4;0;4;4266;3856;1066;139;0;Paul;male;0;135
451;scheerbart-der-herr-vom-jenseits;ger000181;Q51393523;Scheerbart;0;Der Herr vom Jenseits;Eine Gartenkomödie;Comedy;http://www.textgridrep.org/textgrid:tvbm.0;;;;;1904;3;False;1.0;1.0;1.0;arabella|ko-bo-so|christine;2.0;1;;1904.0;2;3;2;1;0;;1;3;;1;0;0;3128;2911;377;136;0;Paul;male;0;135
452;scheerbart-der-regierungswechsel;ger000410;Q51393557;Scheerbart;0;Der Regierungswechsel;Ein politisches Drama;;http://www.textgridrep.org/textgrid:tv63.0;;;;;1897;3;False;1.0;1.0;1.0;napoleon|zibolko|susanne;2.0;1;;1897.0;2;3;1;2;0;;1;3;;1;0;0;1879;1667;627;62;2;Paul;male;0;135
453;scheerbart-der-schornsteinfeger;ger000332;Q51393631;Scheerbart;0;Der Schornsteinfeger;Constantinopolitanische Offizierstragödie;Tragedy;http://www.textgridrep.org/textgrid:tvdx.0;;;;;1904;3;False;1.0;1.0;1.0;bimmelmann|von_mohrenheim|ibn_bullak;2.0;1;;1904.0;2;3;0;3;0;;1;3;;1;0;0;1075;984;226;61;0;Paul;male;0;135
